"cyr","country_text_id","year","seq"
"chn19575","CHN",1957.5,19575
"civ19575","CIV",1957.5,19575
"cmr19575","CMR",1957.5,19575
"cod19575","COD",1957.5,19575
"cog19575","COG",1957.5,19575
"col19575","COL",1957.5,19575
"com19575","COM",1957.5,19575
"cpv19575","CPV",1957.5,19575
"cri19575","CRI",1957.5,19575
"cub19575","CUB",1957.5,19575
"cyp19575","CYP",1957.5,19575
"cze19575","CZE",1957.5,19575
"ddr19575","DDR",1957.5,19575
"deu19575","DEU",1957.5,19575
"dji19575","DJI",1957.5,19575
"dnk19575","DNK",1957.5,19575
"dom19575","DOM",1957.5,19575
"dza19575","DZA",1957.5,19575
"ecu19575","ECU",1957.5,19575
"egy19575","EGY",1957.5,19575
"eri19575","ERI",1957.5,19575
"esp19575","ESP",1957.5,19575
"est19575","EST",1957.5,19575
"eth19575","ETH",1957.5,19575
"fin19575","FIN",1957.5,19575
"fji19575","FJI",1957.5,19575
"fra19575","FRA",1957.5,19575
"gab19575","GAB",1957.5,19575
"gbr19575","GBR",1957.5,19575
"geo19575","GEO",1957.5,19575
"gha19575","GHA",1957.5,19575
"gin19575","GIN",1957.5,19575
"gmb19575","GMB",1957.5,19575
"gnb19575","GNB",1957.5,19575
"gnq19575","GNQ",1957.5,19575
"grc19575","GRC",1957.5,19575
"gtm19575","GTM",1957.5,19575
"guy19575","GUY",1957.5,19575
"hkg19575","HKG",1957.5,19575
"hnd19575","HND",1957.5,19575
"hrv19575","HRV",1957.5,19575
"hti19575","HTI",1957.5,19575
"hun19575","HUN",1957.5,19575
"idn19575","IDN",1957.5,19575
"ind19575","IND",1957.5,19575
"irl19575","IRL",1957.5,19575
"irn19575","IRN",1957.5,19575
"irq19575","IRQ",1957.5,19575
"isl19575","ISL",1957.5,19575
"isr19575","ISR",1957.5,19575
"ita19575","ITA",1957.5,19575
"jam19575","JAM",1957.5,19575
"jor19575","JOR",1957.5,19575
"jpn19575","JPN",1957.5,19575
"kaz19575","KAZ",1957.5,19575
"ken19575","KEN",1957.5,19575
"khm19575","KHM",1957.5,19575
"kor19575","KOR",1957.5,19575
"kwt19575","KWT",1957.5,19575
"lao19575","LAO",1957.5,19575
"lbn19575","LBN",1957.5,19575
"lbr19575","LBR",1957.5,19575
"lby19575","LBY",1957.5,19575
"lka19575","LKA",1957.5,19575
"lso19575","LSO",1957.5,19575
"ltu19575","LTU",1957.5,19575
"lux19575","LUX",1957.5,19575
"lva19575","LVA",1957.5,19575
"mar19575","MAR",1957.5,19575
"mda19575","MDA",1957.5,19575
"mdg19575","MDG",1957.5,19575
"mdv19575","MDV",1957.5,19575
"mex19575","MEX",1957.5,19575
"mkd19575","MKD",1957.5,19575
"mli19575","MLI",1957.5,19575
"mmr19575","MMR",1957.5,19575
"mne19575","MNE",1957.5,19575
"mng19575","MNG",1957.5,19575
"moz19575","MOZ",1957.5,19575
"mrt19575","MRT",1957.5,19575
"mus19575","MUS",1957.5,19575
"mwi19575","MWI",1957.5,19575
"mys19575","MYS",1957.5,19575
"nam19575","NAM",1957.5,19575
"ner19575","NER",1957.5,19575
"nga19575","NGA",1957.5,19575
"nic19575","NIC",1957.5,19575
"nld19575","NLD",1957.5,19575
"nor19575","NOR",1957.5,19575
"npl19575","NPL",1957.5,19575
"nzl19575","NZL",1957.5,19575
"omn19575","OMN",1957.5,19575
"pak19575","PAK",1957.5,19575
"pan19575","PAN",1957.5,19575
"per19575","PER",1957.5,19575
"phl19575","PHL",1957.5,19575
"png19575","PNG",1957.5,19575
"pol19575","POL",1957.5,19575
"prk19575","PRK",1957.5,19575
"prt19575","PRT",1957.5,19575
"pry19575","PRY",1957.5,19575
"psb19575","PSB",1957.5,19575
"pse19575","PSE",1957.5,19575
"psg19575","PSG",1957.5,19575
"qat19575","QAT",1957.5,19575
"rou19575","ROU",1957.5,19575
"rus19575","RUS",1957.5,19575
"rwa19575","RWA",1957.5,19575
"sau19575","SAU",1957.5,19575
"sdn19575","SDN",1957.5,19575
"sen19575","SEN",1957.5,19575
"sgp19575","SGP",1957.5,19575
"slb19575","SLB",1957.5,19575
"sle19575","SLE",1957.5,19575
"slv19575","SLV",1957.5,19575
"sml19575","SML",1957.5,19575
"som19575","SOM",1957.5,19575
"srb19575","SRB",1957.5,19575
"ssd19575","SSD",1957.5,19575
"stp19575","STP",1957.5,19575
"sur19575","SUR",1957.5,19575
"svk19575","SVK",1957.5,19575
"svn19575","SVN",1957.5,19575
"swe19575","SWE",1957.5,19575
"swz19575","SWZ",1957.5,19575
"syc19575","SYC",1957.5,19575
"syr19575","SYR",1957.5,19575
"tcd19575","TCD",1957.5,19575
"tgo19575","TGO",1957.5,19575
"tha19575","THA",1957.5,19575
"tjk19575","TJK",1957.5,19575
"tkm19575","TKM",1957.5,19575
"tls19575","TLS",1957.5,19575
"tto19575","TTO",1957.5,19575
"tun19575","TUN",1957.5,19575
"tur19575","TUR",1957.5,19575
"twn19575","TWN",1957.5,19575
"tza19575","TZA",1957.5,19575
"uga19575","UGA",1957.5,19575
"ukr19575","UKR",1957.5,19575
"ury19575","URY",1957.5,19575
"usa19575","USA",1957.5,19575
"uzb19575","UZB",1957.5,19575
"vdr19575","VDR",1957.5,19575
"ven19575","VEN",1957.5,19575
"vnm19575","VNM",1957.5,19575
"vut19575","VUT",1957.5,19575
"xkx19575","XKX",1957.5,19575
"yem19575","YEM",1957.5,19575
"ymd19575","YMD",1957.5,19575
"zaf19575","ZAF",1957.5,19575
"zmb19575","ZMB",1957.5,19575
"zwe19575","ZWE",1957.5,19575
"zzb19575","ZZB",1957.5,19575
"afg19595","AFG",1959.5,19595
"ago19595","AGO",1959.5,19595
"alb19595","ALB",1959.5,19595
"are19595","ARE",1959.5,19595
"arg19595","ARG",1959.5,19595
"arm19595","ARM",1959.5,19595
"aus19595","AUS",1959.5,19595
"aut19595","AUT",1959.5,19595
"aze19595","AZE",1959.5,19595
"bdi19595","BDI",1959.5,19595
"bel19595","BEL",1959.5,19595
"ben19595","BEN",1959.5,19595
"bfa19595","BFA",1959.5,19595
"bgd19595","BGD",1959.5,19595
"bgr19595","BGR",1959.5,19595
"bhr19595","BHR",1959.5,19595
"bih19595","BIH",1959.5,19595
"blr19595","BLR",1959.5,19595
"bol19595","BOL",1959.5,19595
"bra19595","BRA",1959.5,19595
"brb19595","BRB",1959.5,19595
"btn19595","BTN",1959.5,19595
"bwa19595","BWA",1959.5,19595
"caf19595","CAF",1959.5,19595
"can19595","CAN",1959.5,19595
"che19595","CHE",1959.5,19595
"chl19595","CHL",1959.5,19595
"chn19595","CHN",1959.5,19595
"civ19595","CIV",1959.5,19595
"cmr19595","CMR",1959.5,19595
"cod19595","COD",1959.5,19595
"cog19595","COG",1959.5,19595
"col19595","COL",1959.5,19595
"com19595","COM",1959.5,19595
"cpv19595","CPV",1959.5,19595
"cri19595","CRI",1959.5,19595
"cub19595","CUB",1959.5,19595
"cyp19595","CYP",1959.5,19595
"cze19595","CZE",1959.5,19595
"ddr19595","DDR",1959.5,19595
"deu19595","DEU",1959.5,19595
"dji19595","DJI",1959.5,19595
"dnk19595","DNK",1959.5,19595
"dom19595","DOM",1959.5,19595
"dza19595","DZA",1959.5,19595
"ecu19595","ECU",1959.5,19595
"egy19595","EGY",1959.5,19595
"eri19595","ERI",1959.5,19595
"esp19595","ESP",1959.5,19595
"est19595","EST",1959.5,19595
"eth19595","ETH",1959.5,19595
"fin19595","FIN",1959.5,19595
"fji19595","FJI",1959.5,19595
"fra19595","FRA",1959.5,19595
"gab19595","GAB",1959.5,19595
"gbr19595","GBR",1959.5,19595
"geo19595","GEO",1959.5,19595
"gha19595","GHA",1959.5,19595
"gin19595","GIN",1959.5,19595
"gmb19595","GMB",1959.5,19595
"gnb19595","GNB",1959.5,19595
"gnq19595","GNQ",1959.5,19595
"grc19595","GRC",1959.5,19595
"gtm19595","GTM",1959.5,19595
"guy19595","GUY",1959.5,19595
"hkg19595","HKG",1959.5,19595
"hnd19595","HND",1959.5,19595
"hrv19595","HRV",1959.5,19595
"hti19595","HTI",1959.5,19595
"hun19595","HUN",1959.5,19595
"idn19595","IDN",1959.5,19595
"ind19595","IND",1959.5,19595
"irl19595","IRL",1959.5,19595
"irn19595","IRN",1959.5,19595
"irq19595","IRQ",1959.5,19595
"isl19595","ISL",1959.5,19595
"isr19595","ISR",1959.5,19595
"ita19595","ITA",1959.5,19595
"jam19595","JAM",1959.5,19595
"jor19595","JOR",1959.5,19595
"jpn19595","JPN",1959.5,19595
"kaz19595","KAZ",1959.5,19595
"ken19595","KEN",1959.5,19595
"khm19595","KHM",1959.5,19595
"kor19595","KOR",1959.5,19595
"kwt19595","KWT",1959.5,19595
"lao19595","LAO",1959.5,19595
"lbn19595","LBN",1959.5,19595
"lbr19595","LBR",1959.5,19595
"lby19595","LBY",1959.5,19595
"lka19595","LKA",1959.5,19595
"lso19595","LSO",1959.5,19595
"ltu19595","LTU",1959.5,19595
"lux19595","LUX",1959.5,19595
"lva19595","LVA",1959.5,19595
"mar19595","MAR",1959.5,19595
"mda19595","MDA",1959.5,19595
"mdg19595","MDG",1959.5,19595
"mdv19595","MDV",1959.5,19595
"mex19595","MEX",1959.5,19595
"mkd19595","MKD",1959.5,19595
"mli19595","MLI",1959.5,19595
"mmr19595","MMR",1959.5,19595
"mne19595","MNE",1959.5,19595
"mng19595","MNG",1959.5,19595
"moz19595","MOZ",1959.5,19595
"mrt19595","MRT",1959.5,19595
"mus19595","MUS",1959.5,19595
"mwi19595","MWI",1959.5,19595
"mys19595","MYS",1959.5,19595
"nam19595","NAM",1959.5,19595
"ner19595","NER",1959.5,19595
"nga19595","NGA",1959.5,19595
"nic19595","NIC",1959.5,19595
"nld19595","NLD",1959.5,19595
"nor19595","NOR",1959.5,19595
"npl19595","NPL",1959.5,19595
"nzl19595","NZL",1959.5,19595
"omn19595","OMN",1959.5,19595
"pak19595","PAK",1959.5,19595
"pan19595","PAN",1959.5,19595
"per19595","PER",1959.5,19595
"phl19595","PHL",1959.5,19595
"png19595","PNG",1959.5,19595
"pol19595","POL",1959.5,19595
"prk19595","PRK",1959.5,19595
"prt19595","PRT",1959.5,19595
"pry19595","PRY",1959.5,19595
"psb19595","PSB",1959.5,19595
"pse19595","PSE",1959.5,19595
"psg19595","PSG",1959.5,19595
"qat19595","QAT",1959.5,19595
"rou19595","ROU",1959.5,19595
"rus19595","RUS",1959.5,19595
"rwa19595","RWA",1959.5,19595
"sau19595","SAU",1959.5,19595
"sdn19595","SDN",1959.5,19595
"sen19595","SEN",1959.5,19595
"sgp19595","SGP",1959.5,19595
"slb19595","SLB",1959.5,19595
"sle19595","SLE",1959.5,19595
"slv19595","SLV",1959.5,19595
"sml19595","SML",1959.5,19595
"som19595","SOM",1959.5,19595
"srb19595","SRB",1959.5,19595
"ssd19595","SSD",1959.5,19595
"stp19595","STP",1959.5,19595
"sur19595","SUR",1959.5,19595
"svk19595","SVK",1959.5,19595
"svn19595","SVN",1959.5,19595
"swe19595","SWE",1959.5,19595
"swz19595","SWZ",1959.5,19595
"syc19595","SYC",1959.5,19595
"syr19595","SYR",1959.5,19595
"tcd19595","TCD",1959.5,19595
"tgo19595","TGO",1959.5,19595
"tha19595","THA",1959.5,19595
"tjk19595","TJK",1959.5,19595
"tkm19595","TKM",1959.5,19595
"tls19595","TLS",1959.5,19595
"tto19595","TTO",1959.5,19595
"tun19595","TUN",1959.5,19595
"tur19595","TUR",1959.5,19595
"twn19595","TWN",1959.5,19595
"tza19595","TZA",1959.5,19595
"uga19595","UGA",1959.5,19595
"ukr19595","UKR",1959.5,19595
"ury19595","URY",1959.5,19595
"usa19595","USA",1959.5,19595
"uzb19595","UZB",1959.5,19595
"vdr19595","VDR",1959.5,19595
"ven19595","VEN",1959.5,19595
"vnm19595","VNM",1959.5,19595
"vut19595","VUT",1959.5,19595
"xkx19595","XKX",1959.5,19595
"yem19595","YEM",1959.5,19595
"ymd19595","YMD",1959.5,19595
"zaf19595","ZAF",1959.5,19595
"zmb19595","ZMB",1959.5,19595
"zwe19595","ZWE",1959.5,19595
"zzb19595","ZZB",1959.5,19595
"afg19615","AFG",1961.5,19615
"ago19615","AGO",1961.5,19615
"alb19615","ALB",1961.5,19615
"are19615","ARE",1961.5,19615
"arg19615","ARG",1961.5,19615
"arm19615","ARM",1961.5,19615
"aus19615","AUS",1961.5,19615
"aut19615","AUT",1961.5,19615
"aze19615","AZE",1961.5,19615
"bdi19615","BDI",1961.5,19615
"bel19615","BEL",1961.5,19615
"ben19615","BEN",1961.5,19615
"bfa19615","BFA",1961.5,19615
"bgd19615","BGD",1961.5,19615
"bgr19615","BGR",1961.5,19615
"bhr19615","BHR",1961.5,19615
"bih19615","BIH",1961.5,19615
"blr19615","BLR",1961.5,19615
"bol19615","BOL",1961.5,19615
"bra19615","BRA",1961.5,19615
"brb19615","BRB",1961.5,19615
"btn19615","BTN",1961.5,19615
"bwa19615","BWA",1961.5,19615
"caf19615","CAF",1961.5,19615
"can19615","CAN",1961.5,19615
"che19615","CHE",1961.5,19615
"chl19615","CHL",1961.5,19615
"chn19615","CHN",1961.5,19615
"civ19615","CIV",1961.5,19615
"cmr19615","CMR",1961.5,19615
"cod19615","COD",1961.5,19615
"cog19615","COG",1961.5,19615
"col19615","COL",1961.5,19615
"com19615","COM",1961.5,19615
"cpv19615","CPV",1961.5,19615
"cri19615","CRI",1961.5,19615
"cub19615","CUB",1961.5,19615
"cyp19615","CYP",1961.5,19615
"cze19615","CZE",1961.5,19615
"ddr19615","DDR",1961.5,19615
"deu19615","DEU",1961.5,19615
"dji19615","DJI",1961.5,19615
"dnk19615","DNK",1961.5,19615
"dom19615","DOM",1961.5,19615
"dza19615","DZA",1961.5,19615
"ecu19615","ECU",1961.5,19615
"egy19615","EGY",1961.5,19615
"eri19615","ERI",1961.5,19615
"esp19615","ESP",1961.5,19615
"est19615","EST",1961.5,19615
"eth19615","ETH",1961.5,19615
"fin19615","FIN",1961.5,19615
"fji19615","FJI",1961.5,19615
"fra19615","FRA",1961.5,19615
"gab19615","GAB",1961.5,19615
"gbr19615","GBR",1961.5,19615
"geo19615","GEO",1961.5,19615
"gha19615","GHA",1961.5,19615
"gin19615","GIN",1961.5,19615
"gmb19615","GMB",1961.5,19615
"gnb19615","GNB",1961.5,19615
"gnq19615","GNQ",1961.5,19615
"grc19615","GRC",1961.5,19615
"gtm19615","GTM",1961.5,19615
"guy19615","GUY",1961.5,19615
"hkg19615","HKG",1961.5,19615
"hnd19615","HND",1961.5,19615
"hrv19615","HRV",1961.5,19615
"hti19615","HTI",1961.5,19615
"hun19615","HUN",1961.5,19615
"idn19615","IDN",1961.5,19615
"ind19615","IND",1961.5,19615
"irl19615","IRL",1961.5,19615
"irn19615","IRN",1961.5,19615
"irq19615","IRQ",1961.5,19615
"isl19615","ISL",1961.5,19615
"isr19615","ISR",1961.5,19615
"ita19615","ITA",1961.5,19615
"jam19615","JAM",1961.5,19615
"jor19615","JOR",1961.5,19615
"jpn19615","JPN",1961.5,19615
"kaz19615","KAZ",1961.5,19615
"ken19615","KEN",1961.5,19615
"khm19615","KHM",1961.5,19615
"kor19615","KOR",1961.5,19615
"kwt19615","KWT",1961.5,19615
"lao19615","LAO",1961.5,19615
"lbn19615","LBN",1961.5,19615
"lbr19615","LBR",1961.5,19615
"lby19615","LBY",1961.5,19615
"lka19615","LKA",1961.5,19615
"lso19615","LSO",1961.5,19615
"ltu19615","LTU",1961.5,19615
"lux19615","LUX",1961.5,19615
"lva19615","LVA",1961.5,19615
"mar19615","MAR",1961.5,19615
"mda19615","MDA",1961.5,19615
"mdg19615","MDG",1961.5,19615
"mdv19615","MDV",1961.5,19615
"mex19615","MEX",1961.5,19615
"mkd19615","MKD",1961.5,19615
"mli19615","MLI",1961.5,19615
"mmr19615","MMR",1961.5,19615
"mne19615","MNE",1961.5,19615
"mng19615","MNG",1961.5,19615
"moz19615","MOZ",1961.5,19615
"mrt19615","MRT",1961.5,19615
"mus19615","MUS",1961.5,19615
"mwi19615","MWI",1961.5,19615
"mys19615","MYS",1961.5,19615
"nam19615","NAM",1961.5,19615
"ner19615","NER",1961.5,19615
"nga19615","NGA",1961.5,19615
"nic19615","NIC",1961.5,19615
"nld19615","NLD",1961.5,19615
"nor19615","NOR",1961.5,19615
"npl19615","NPL",1961.5,19615
"nzl19615","NZL",1961.5,19615
"omn19615","OMN",1961.5,19615
"pak19615","PAK",1961.5,19615
"pan19615","PAN",1961.5,19615
"per19615","PER",1961.5,19615
"phl19615","PHL",1961.5,19615
"png19615","PNG",1961.5,19615
"pol19615","POL",1961.5,19615
"prk19615","PRK",1961.5,19615
"prt19615","PRT",1961.5,19615
"pry19615","PRY",1961.5,19615
"psb19615","PSB",1961.5,19615
"pse19615","PSE",1961.5,19615
"psg19615","PSG",1961.5,19615
"qat19615","QAT",1961.5,19615
"rou19615","ROU",1961.5,19615
"rus19615","RUS",1961.5,19615
"rwa19615","RWA",1961.5,19615
"sau19615","SAU",1961.5,19615
"sdn19615","SDN",1961.5,19615
"sen19615","SEN",1961.5,19615
"sgp19615","SGP",1961.5,19615
"slb19615","SLB",1961.5,19615
"sle19615","SLE",1961.5,19615
"slv19615","SLV",1961.5,19615
"sml19615","SML",1961.5,19615
"som19615","SOM",1961.5,19615
"srb19615","SRB",1961.5,19615
"ssd19615","SSD",1961.5,19615
"stp19615","STP",1961.5,19615
"sur19615","SUR",1961.5,19615
"svk19615","SVK",1961.5,19615
"svn19615","SVN",1961.5,19615
"swe19615","SWE",1961.5,19615
"swz19615","SWZ",1961.5,19615
"syc19615","SYC",1961.5,19615
"syr19615","SYR",1961.5,19615
"tcd19615","TCD",1961.5,19615
"tgo19615","TGO",1961.5,19615
"tha19615","THA",1961.5,19615
"tjk19615","TJK",1961.5,19615
"tkm19615","TKM",1961.5,19615
"tls19615","TLS",1961.5,19615
"tto19615","TTO",1961.5,19615
"tun19615","TUN",1961.5,19615
"tur19615","TUR",1961.5,19615
"twn19615","TWN",1961.5,19615
"tza19615","TZA",1961.5,19615
"uga19615","UGA",1961.5,19615
"ukr19615","UKR",1961.5,19615
"ury19615","URY",1961.5,19615
"usa19615","USA",1961.5,19615
"uzb19615","UZB",1961.5,19615
"vdr19615","VDR",1961.5,19615
"ven19615","VEN",1961.5,19615
"vnm19615","VNM",1961.5,19615
"vut19615","VUT",1961.5,19615
"xkx19615","XKX",1961.5,19615
"yem19615","YEM",1961.5,19615
"ymd19615","YMD",1961.5,19615
"zaf19615","ZAF",1961.5,19615
"zmb19615","ZMB",1961.5,19615
"zwe19615","ZWE",1961.5,19615
"zzb19615","ZZB",1961.5,19615
"afg19635","AFG",1963.5,19635
"ago19635","AGO",1963.5,19635
"alb19635","ALB",1963.5,19635
"are19635","ARE",1963.5,19635
"arg19635","ARG",1963.5,19635
"arm19635","ARM",1963.5,19635
"aus19635","AUS",1963.5,19635
"aut19635","AUT",1963.5,19635
"aze19635","AZE",1963.5,19635
"bdi19635","BDI",1963.5,19635
"bel19635","BEL",1963.5,19635
"ben19635","BEN",1963.5,19635
"bfa19635","BFA",1963.5,19635
"bgd19635","BGD",1963.5,19635
"bgr19635","BGR",1963.5,19635
"bhr19635","BHR",1963.5,19635
"bih19635","BIH",1963.5,19635
"blr19635","BLR",1963.5,19635
"bol19635","BOL",1963.5,19635
"bra19635","BRA",1963.5,19635
"brb19635","BRB",1963.5,19635
"btn19635","BTN",1963.5,19635
"bwa19635","BWA",1963.5,19635
"caf19635","CAF",1963.5,19635
"can19635","CAN",1963.5,19635
"che19635","CHE",1963.5,19635
"chl19635","CHL",1963.5,19635
"chn19635","CHN",1963.5,19635
"civ19635","CIV",1963.5,19635
"cmr19635","CMR",1963.5,19635
"cod19635","COD",1963.5,19635
"cog19635","COG",1963.5,19635
"col19635","COL",1963.5,19635
"com19635","COM",1963.5,19635
"cpv19635","CPV",1963.5,19635
"cri19635","CRI",1963.5,19635
"cub19635","CUB",1963.5,19635
"cyp19635","CYP",1963.5,19635
"cze19635","CZE",1963.5,19635
"ddr19635","DDR",1963.5,19635
"deu19635","DEU",1963.5,19635
"dji19635","DJI",1963.5,19635
"dnk19635","DNK",1963.5,19635
"dom19635","DOM",1963.5,19635
"dza19635","DZA",1963.5,19635
"ecu19635","ECU",1963.5,19635
"egy19635","EGY",1963.5,19635
"eri19635","ERI",1963.5,19635
"esp19635","ESP",1963.5,19635
"est19635","EST",1963.5,19635
"eth19635","ETH",1963.5,19635
"fin19635","FIN",1963.5,19635
"fji19635","FJI",1963.5,19635
"fra19635","FRA",1963.5,19635
"gab19635","GAB",1963.5,19635
"gbr19635","GBR",1963.5,19635
"geo19635","GEO",1963.5,19635
"gha19635","GHA",1963.5,19635
"gin19635","GIN",1963.5,19635
"gmb19635","GMB",1963.5,19635
"gnb19635","GNB",1963.5,19635
"gnq19635","GNQ",1963.5,19635
"grc19635","GRC",1963.5,19635
"gtm19635","GTM",1963.5,19635
"guy19635","GUY",1963.5,19635
"hkg19635","HKG",1963.5,19635
"hnd19635","HND",1963.5,19635
"hrv19635","HRV",1963.5,19635
"hti19635","HTI",1963.5,19635
"hun19635","HUN",1963.5,19635
"idn19635","IDN",1963.5,19635
"ind19635","IND",1963.5,19635
"irl19635","IRL",1963.5,19635
"irn19635","IRN",1963.5,19635
"irq19635","IRQ",1963.5,19635
"isl19635","ISL",1963.5,19635
"isr19635","ISR",1963.5,19635
"ita19635","ITA",1963.5,19635
"jam19635","JAM",1963.5,19635
"jor19635","JOR",1963.5,19635
"jpn19635","JPN",1963.5,19635
"kaz19635","KAZ",1963.5,19635
"ken19635","KEN",1963.5,19635
"khm19635","KHM",1963.5,19635
"kor19635","KOR",1963.5,19635
"kwt19635","KWT",1963.5,19635
"lao19635","LAO",1963.5,19635
"lbn19635","LBN",1963.5,19635
"lbr19635","LBR",1963.5,19635
"lby19635","LBY",1963.5,19635
"lka19635","LKA",1963.5,19635
"lso19635","LSO",1963.5,19635
"ltu19635","LTU",1963.5,19635
"lux19635","LUX",1963.5,19635
"lva19635","LVA",1963.5,19635
"mar19635","MAR",1963.5,19635
"mda19635","MDA",1963.5,19635
"mdg19635","MDG",1963.5,19635
"mdv19635","MDV",1963.5,19635
"mex19635","MEX",1963.5,19635
"mkd19635","MKD",1963.5,19635
"mli19635","MLI",1963.5,19635
"mmr19635","MMR",1963.5,19635
"mne19635","MNE",1963.5,19635
"mng19635","MNG",1963.5,19635
"moz19635","MOZ",1963.5,19635
"mrt19635","MRT",1963.5,19635
"mus19635","MUS",1963.5,19635
"mwi19635","MWI",1963.5,19635
"mys19635","MYS",1963.5,19635
"nam19635","NAM",1963.5,19635
"ner19635","NER",1963.5,19635
"nga19635","NGA",1963.5,19635
"nic19635","NIC",1963.5,19635
"nld19635","NLD",1963.5,19635
"nor19635","NOR",1963.5,19635
"npl19635","NPL",1963.5,19635
"nzl19635","NZL",1963.5,19635
"omn19635","OMN",1963.5,19635
"pak19635","PAK",1963.5,19635
"pan19635","PAN",1963.5,19635
"per19635","PER",1963.5,19635
"phl19635","PHL",1963.5,19635
"png19635","PNG",1963.5,19635
"pol19635","POL",1963.5,19635
"prk19635","PRK",1963.5,19635
"prt19635","PRT",1963.5,19635
"pry19635","PRY",1963.5,19635
"psb19635","PSB",1963.5,19635
"pse19635","PSE",1963.5,19635
"psg19635","PSG",1963.5,19635
"qat19635","QAT",1963.5,19635
"rou19635","ROU",1963.5,19635
"rus19635","RUS",1963.5,19635
"rwa19635","RWA",1963.5,19635
"sau19635","SAU",1963.5,19635
"sdn19635","SDN",1963.5,19635
"sen19635","SEN",1963.5,19635
"sgp19635","SGP",1963.5,19635
"slb19635","SLB",1963.5,19635
"sle19635","SLE",1963.5,19635
"slv19635","SLV",1963.5,19635
"sml19635","SML",1963.5,19635
"som19635","SOM",1963.5,19635
"srb19635","SRB",1963.5,19635
"ssd19635","SSD",1963.5,19635
"stp19635","STP",1963.5,19635
"sur19635","SUR",1963.5,19635
"svk19635","SVK",1963.5,19635
"svn19635","SVN",1963.5,19635
"swe19635","SWE",1963.5,19635
"swz19635","SWZ",1963.5,19635
"syc19635","SYC",1963.5,19635
"syr19635","SYR",1963.5,19635
"tcd19635","TCD",1963.5,19635
"tgo19635","TGO",1963.5,19635
"tha19635","THA",1963.5,19635
"tjk19635","TJK",1963.5,19635
"tkm19635","TKM",1963.5,19635
"tls19635","TLS",1963.5,19635
"tto19635","TTO",1963.5,19635
"tun19635","TUN",1963.5,19635
"tur19635","TUR",1963.5,19635
"twn19635","TWN",1963.5,19635
"tza19635","TZA",1963.5,19635
"uga19635","UGA",1963.5,19635
"ukr19635","UKR",1963.5,19635
"ury19635","URY",1963.5,19635
"usa19635","USA",1963.5,19635
"uzb19635","UZB",1963.5,19635
"vdr19635","VDR",1963.5,19635
"ven19635","VEN",1963.5,19635
"vnm19635","VNM",1963.5,19635
"vut19635","VUT",1963.5,19635
"xkx19635","XKX",1963.5,19635
"yem19635","YEM",1963.5,19635
"ymd19635","YMD",1963.5,19635
"zaf19635","ZAF",1963.5,19635
"zmb19635","ZMB",1963.5,19635
"zwe19635","ZWE",1963.5,19635
"zzb19635","ZZB",1963.5,19635
"afg19655","AFG",1965.5,19655
"ago19655","AGO",1965.5,19655
"alb19655","ALB",1965.5,19655
"are19655","ARE",1965.5,19655
"arg19655","ARG",1965.5,19655
"arm19655","ARM",1965.5,19655
"aus19655","AUS",1965.5,19655
"aut19655","AUT",1965.5,19655
"aze19655","AZE",1965.5,19655
"bdi19655","BDI",1965.5,19655
"bel19655","BEL",1965.5,19655
"ben19655","BEN",1965.5,19655
"bfa19655","BFA",1965.5,19655
"bgd19655","BGD",1965.5,19655
"bgr19655","BGR",1965.5,19655
"bhr19655","BHR",1965.5,19655
"bih19655","BIH",1965.5,19655
"blr19655","BLR",1965.5,19655
"bol19655","BOL",1965.5,19655
"bra19655","BRA",1965.5,19655
"brb19655","BRB",1965.5,19655
"btn19655","BTN",1965.5,19655
"bwa19655","BWA",1965.5,19655
"caf19655","CAF",1965.5,19655
"can19655","CAN",1965.5,19655
"che19655","CHE",1965.5,19655
"chl19655","CHL",1965.5,19655
"chn19655","CHN",1965.5,19655
"civ19655","CIV",1965.5,19655
"cmr19655","CMR",1965.5,19655
"cod19655","COD",1965.5,19655
"cog19655","COG",1965.5,19655
"col19655","COL",1965.5,19655
"com19655","COM",1965.5,19655
"cpv19655","CPV",1965.5,19655
"cri19655","CRI",1965.5,19655
"cub19655","CUB",1965.5,19655
"cyp19655","CYP",1965.5,19655
"cze19655","CZE",1965.5,19655
"ddr19655","DDR",1965.5,19655
"deu19655","DEU",1965.5,19655
"dji19655","DJI",1965.5,19655
"dnk19655","DNK",1965.5,19655
"dom19655","DOM",1965.5,19655
"dza19655","DZA",1965.5,19655
"ecu19655","ECU",1965.5,19655
"egy19655","EGY",1965.5,19655
"eri19655","ERI",1965.5,19655
"esp19655","ESP",1965.5,19655
"est19655","EST",1965.5,19655
"eth19655","ETH",1965.5,19655
"fin19655","FIN",1965.5,19655
"fji19655","FJI",1965.5,19655
"fra19655","FRA",1965.5,19655
"gab19655","GAB",1965.5,19655
"gbr19655","GBR",1965.5,19655
"geo19655","GEO",1965.5,19655
"gha19655","GHA",1965.5,19655
"gin19655","GIN",1965.5,19655
"gmb19655","GMB",1965.5,19655
"gnb19655","GNB",1965.5,19655
"gnq19655","GNQ",1965.5,19655
"grc19655","GRC",1965.5,19655
"gtm19655","GTM",1965.5,19655
"guy19655","GUY",1965.5,19655
"hkg19655","HKG",1965.5,19655
"hnd19655","HND",1965.5,19655
"hrv19655","HRV",1965.5,19655
"hti19655","HTI",1965.5,19655
"hun19655","HUN",1965.5,19655
"idn19655","IDN",1965.5,19655
